cord_uid,title,abstract,authors,journal,publish_time,source_x,doi,pmcid,url,publication_year,publication_month,title_length,title_word_count,has_abstract,abstract_length,abstract_word_count,has_journal
cord-002936,Analysis of public health and outbreak and antiviral and pneumonia in clinical settings,This study examines public health with 317 word abstract...,"Author2936_1, Author2936_2",Nature Medicine,2019-12-08,medRxiv,10.1000/sample.2936,,,2019.0,12.0,87,13,True,59.0,9.0,True
cord-002937,Analysis of clinical and coronavirus and epidemiology and public health in clinical settings,This study examines clinical with 313 word abstract...,"Author2937_1, Author2937_2",PLoS ONE,2020-12-27,bioRxiv,10.1000/sample.2937,PMC1002937,https://example.com/paper_2937,2020.0,12.0,92,13,True,54.0,8.0,True
cord-002938,Analysis of diagnosis and vaccination and treatment and COVID-19 in clinical settings,This study examines diagnosis with 204 word abstract...,Author2938_1,Cell,2020-07-04,ArXiv,10.1000/sample.2938,PMC1002938,https://example.com/paper_2938,2020.0,7.0,85,12,True,55.0,8.0,True
cord-002939,Analysis of outbreak and pandemic and diagnosis and antibody in clinical settings,This study examines outbreak with 246 word abstract...,"Author2939_1, Author2939_2",Emerging Infectious Diseases,2021-03-18,Medline,10.1000/sample.2939,PMC1002939,https://example.com/paper_2939,2021.0,3.0,81,12,True,54.0,8.0,True
cord-002940,Analysis of respiratory and symptoms and therapeutic and antibody in clinical settings,This study examines respiratory with 484 word abstract...,"Author2940_1, Author2940_2",Emerging Infectious Diseases,2020-02-08,PMC,10.1000/sample.2940,PMC1002940,https://example.com/paper_2940,2020.0,2.0,86,12,True,57.0,8.0,True
cord-002942,Analysis of diagnosis and respiratory and symptoms in clinical settings,This study examines diagnosis with 137 word abstract...,,Emerging Infectious Diseases,2020-04-07,medRxiv,10.1000/sample.2942,PMC1002942,,2020.0,4.0,71,10,True,55.0,8.0,True
cord-002943,Analysis of vaccination and clinical and immunity and public health in clinical settings,This study examines vaccination with 250 word abstract...,"Author2943_1, Author2943_2",PLoS ONE,2021-04-09,WHO,10.1000/sample.2943,PMC1002943,https://example.com/paper_2943,2021.0,4.0,88,13,True,57.0,8.0,True
cord-002945,Analysis of antibody and lockdown and transmission and clinical in clinical settings,This study examines antibody with 297 word abstract...,"Author2945_1, Author2945_2",Cell,2021-06-10,medRxiv,10.1000/sample.2945,PMC1002945,https://example.com/paper_2945,2021.0,6.0,84,12,True,54.0,8.0,True
cord-002946,Analysis of public health and SARS-CoV-2 and COVID-19 and antibody in clinical settings,This study examines public health with 249 word abstract...,"Author2946_1, Author2946_2",Journal of Virology,2021-01-28,ArXiv,10.1000/sample.2946,PMC1002946,https://example.com/paper_2946,2021.0,1.0,87,13,True,59.0,9.0,True
cord-002947,Analysis of COVID-19 and therapeutic and immunity and symptoms in clinical settings,This study examines COVID-19 with 343 word abstract...,"Author2947_1, Author2947_2",New England Journal of Medicine,2020-11-02,medRxiv,,PMC1002947,https://example.com/paper_2947,2020.0,11.0,83,12,True,54.0,8.0,True
cord-002948,Analysis of pneumonia and vaccination and symptoms in clinical settings,,"Author2948_1, Author2948_2",Science,2020-08-15,bioRxiv,10.1000/sample.2948,,,2020.0,8.0,71,10,False,,,True
cord-002951,Analysis of SARS-CoV-2 and antibody and antiviral and pneumonia in clinical settings,This study examines SARS-CoV-2 with 429 word abstract...,"Author2951_1, Author2951_2",Nature,2021-04-20,PMC,10.1000/sample.2951,PMC1002951,https://example.com/paper_2951,2021.0,4.0,84,12,True,56.0,8.0,True
cord-002952,Analysis of clinical and lockdown and antiviral in clinical settings,This study examines clinical with 237 word abstract...,"Author2952_1, Author2952_2",Journal of Virology,2020-06-11,medRxiv,10.1000/sample.2952,PMC1002952,,2020.0,6.0,68,10,True,54.0,8.0,True
cord-002953,Analysis of epidemiology and outbreak and transmission in clinical settings,This study examines epidemiology with 112 word abstract...,Author2953_1,Science,2019-12-30,Medline,10.1000/sample.2953,,,2019.0,12.0,75,10,True,58.0,8.0,True
cord-002956,Analysis of treatment and clinical and coronavirus and COVID-19 in clinical settings,This study examines treatment with 489 word abstract...,Author2956_1,Nature Medicine,2021-06-26,Medline,10.1000/sample.2956,PMC1002956,https://example.com/paper_2956,2021.0,6.0,84,12,True,55.0,8.0,True
cord-002957,Analysis of vaccination and pneumonia and coronavirus and treatment in clinical settings,This study examines vaccination with 475 word abstract...,"Author2957_1, Author2957_2",BMJ,2019-12-14,ArXiv,10.1000/sample.2957,PMC1002957,,2019.0,12.0,88,12,True,57.0,8.0,True
cord-002958,Analysis of transmission and antibody and pneumonia and immunity in clinical settings,This study examines transmission with 385 word abstract...,"Author2958_1, Author2958_2",PLoS ONE,2022-12-31,medRxiv,,,,2022.0,12.0,85,12,True,58.0,8.0,True
cord-002959,Analysis of lockdown and therapeutic and COVID-19 in clinical settings,This study examines lockdown with 186 word abstract...,"Author2959_1, Author2959_2",Science Translational Medicine,2019-12-07,medRxiv,10.1000/sample.2959,PMC1002959,https://example.com/paper_2959,2019.0,12.0,70,10,True,54.0,8.0,True
cord-002961,Analysis of COVID-19 and lockdown and pneumonia and respiratory in clinical settings,This study examines COVID-19 with 155 word abstract...,Author2961_1,Lancet,2019-12-09,Medline,10.1000/sample.2961,PMC1002961,https://example.com/paper_2961,2019.0,12.0,84,12,True,54.0,8.0,True
cord-002962,Analysis of treatment and SARS-CoV-2 and pandemic and antibody in clinical settings,This study examines treatment with 382 word abstract...,"Author2962_1, Author2962_2",Cell,2021-02-09,ArXiv,10.1000/sample.2962,PMC1002962,https://example.com/paper_2962,2021.0,2.0,83,12,True,55.0,8.0,True
cord-002964,Analysis of pneumonia and public health and coronavirus and epidemiology in clinical settings,,"Author2964_1, Author2964_2",Nature Medicine,2021-10-01,Medline,10.1000/sample.2964,,https://example.com/paper_2964,2021.0,10.0,93,13,False,,,True
cord-002965,Analysis of respiratory and treatment and immunity and coronavirus in clinical settings,This study examines respiratory with 299 word abstract...,Author2965_1,Nature,2020-02-09,PMC,10.1000/sample.2965,PMC1002965,https://example.com/paper_2965,2020.0,2.0,87,12,True,57.0,8.0,True
cord-002966,Analysis of vaccination and lockdown and clinical in clinical settings,This study examines vaccination with 416 word abstract...,"Author2966_1, Author2966_2",Clinical Infectious Diseases,2021-08-28,ArXiv,10.1000/sample.2966,PMC1002966,https://example.com/paper_2966,2021.0,8.0,70,10,True,57.0,8.0,True
cord-002967,Analysis of coronavirus and immunity and transmission in clinical settings,This study examines coronavirus with 296 word abstract...,"Author2967_1, Author2967_2",PLoS ONE,2020-02-18,medRxiv,10.1000/sample.2967,,https://example.com/paper_2967,2020.0,2.0,74,10,True,57.0,8.0,True
cord-002968,Analysis of transmission and treatment and public health and respiratory in clinical settings,This study examines transmission with 170 word abstract...,"Author2968_1, Author2968_2",JAMA,2019-12-04,PMC,10.1000/sample.2968,PMC1002968,https://example.com/paper_2968,2019.0,12.0,93,13,True,58.0,8.0,True
cord-002969,Analysis of pneumonia and vaccination and transmission in clinical settings,This study examines pneumonia with 173 word abstract...,"Author2969_1, Author2969_2",Cell,2021-07-10,ArXiv,10.1000/sample.2969,PMC1002969,https://example.com/paper_2969,2021.0,7.0,75,10,True,55.0,8.0,True
cord-002972,Analysis of coronavirus and epidemiology and respiratory and immunity in clinical settings,This study examines coronavirus with 336 word abstract...,Author2972_1,Lancet,2019-12-07,Medline,10.1000/sample.2972,PMC1002972,https://example.com/paper_2972,2019.0,12.0,90,12,True,57.0,8.0,True
cord-002973,Analysis of diagnosis and public health in clinical settings,This study examines diagnosis with 266 word abstract...,"Author2973_1, Author2973_2",Science,2020-08-12,PMC,10.1000/sample.2973,PMC1002973,https://example.com/paper_2973,2020.0,8.0,60,9,True,55.0,8.0,True
cord-002974,Analysis of coronavirus and immunity and antiviral and transmission in clinical settings,This study examines coronavirus with 475 word abstract...,Author2974_1,BMJ,2019-12-02,bioRxiv,10.1000/sample.2974,PMC1002974,https://example.com/paper_2974,2019.0,12.0,88,12,True,57.0,8.0,True
cord-002975,Analysis of respiratory and public health and outbreak and coronavirus in clinical settings,This study examines respiratory with 392 word abstract...,"Author2975_1, Author2975_2",Clinical Infectious Diseases,2020-04-13,medRxiv,10.1000/sample.2975,,https://example.com/paper_2975,2020.0,4.0,91,13,True,57.0,8.0,True
cord-002976,Analysis of public health and respiratory and antiviral in clinical settings,This study examines public health with 449 word abstract...,"Author2976_1, Author2976_2",Emerging Infectious Diseases,2020-09-09,WHO,10.1000/sample.2976,PMC1002976,https://example.com/paper_2976,2020.0,9.0,76,11,True,59.0,9.0,True
cord-002977,Analysis of pneumonia and SARS-CoV-2 and immunity and transmission in clinical settings,This study examines pneumonia with 281 word abstract...,"Author2977_1, Author2977_2",Science Translational Medicine,2020-01-22,ArXiv,10.1000/sample.2977,PMC1002977,https://example.com/paper_2977,2020.0,1.0,87,12,True,55.0,8.0,True
cord-002978,Analysis of clinical and COVID-19 and outbreak in clinical settings,This study examines clinical with 417 word abstract...,"Author2978_1, Author2978_2",,,medRxiv,,PMC1002978,,,,67,10,True,54.0,8.0,False
cord-002979,Analysis of clinical and transmission and public health and SARS-CoV-2 in clinical settings,This study examines clinical with 440 word abstract...,"Author2979_1, Author2979_2",Journal of Virology,2021-11-09,Medline,10.1000/sample.2979,PMC1002979,https://example.com/paper_2979,2021.0,11.0,91,13,True,54.0,8.0,True
cord-002980,Analysis of therapeutic and transmission and vaccination in clinical settings,This study examines therapeutic with 138 word abstract...,"Author2980_1, Author2980_2",Cell,,WHO,10.1000/sample.2980,PMC1002980,https://example.com/paper_2980,,,77,10,True,57.0,8.0,True
cord-002982,Analysis of diagnosis and antiviral and clinical in clinical settings,This study examines diagnosis with 425 word abstract...,"Author2982_1, Author2982_2",PLoS ONE,,ArXiv,10.1000/sample.2982,PMC1002982,https://example.com/paper_2982,,,69,10,True,55.0,8.0,True
cord-002983,Analysis of respiratory and public health and diagnosis and clinical in clinical settings,This study examines respiratory with 106 word abstract...,Author2983_1,,2020-08-22,ArXiv,10.1000/sample.2983,,https://example.com/paper_2983,2020.0,8.0,89,13,True,57.0,8.0,False
cord-002985,Analysis of transmission and symptoms and vaccination and lockdown in clinical settings,This study examines transmission with 333 word abstract...,"Author2985_1, Author2985_2",New England Journal of Medicine,2021-12-12,WHO,10.1000/sample.2985,PMC1002985,https://example.com/paper_2985,2021.0,12.0,87,12,True,58.0,8.0,True
cord-002986,Analysis of pandemic and symptoms and outbreak and treatment in clinical settings,This study examines pandemic with 189 word abstract...,"Author2986_1, Author2986_2",Journal of Virology,2020-07-10,medRxiv,10.1000/sample.2986,,,2020.0,7.0,81,12,True,54.0,8.0,True
cord-002988,Analysis of pandemic and antibody and antiviral and vaccination in clinical settings,This study examines pandemic with 222 word abstract...,"Author2988_1, Author2988_2",Lancet,2019-12-20,medRxiv,,,https://example.com/paper_2988,2019.0,12.0,84,12,True,54.0,8.0,True
cord-002989,Analysis of antibody and treatment and coronavirus in clinical settings,This study examines antibody with 444 word abstract...,"Author2989_1, Author2989_2",JAMA,2019-12-03,medRxiv,10.1000/sample.2989,,https://example.com/paper_2989,2019.0,12.0,71,10,True,54.0,8.0,True
cord-002990,Analysis of transmission and vaccination and coronavirus and public health in clinical settings,This study examines transmission with 160 word abstract...,"Author2990_1, Author2990_2",Science,,bioRxiv,10.1000/sample.2990,,,,,95,13,True,58.0,8.0,True
cord-002991,Analysis of transmission and therapeutic and outbreak in clinical settings,This study examines transmission with 365 word abstract...,"Author2991_1, Author2991_2",Nature Medicine,2021-04-07,bioRxiv,10.1000/sample.2991,PMC1002991,https://example.com/paper_2991,2021.0,4.0,74,10,True,58.0,8.0,True
cord-002994,Analysis of outbreak and SARS-CoV-2 and lockdown in clinical settings,This study examines outbreak with 141 word abstract...,"Author2994_1, Author2994_2",Journal of Virology,2021-06-30,medRxiv,10.1000/sample.2994,PMC1002994,https://example.com/paper_2994,2021.0,6.0,69,10,True,54.0,8.0,True
cord-002995,Analysis of lockdown and antiviral and outbreak and respiratory in clinical settings,This study examines lockdown with 209 word abstract...,Author2995_1,New England Journal of Medicine,2020-12-08,WHO,10.1000/sample.2995,,https://example.com/paper_2995,2020.0,12.0,84,12,True,54.0,8.0,True
cord-002996,Analysis of clinical and antibody and COVID-19 in clinical settings,This study examines clinical with 413 word abstract...,"Author2996_1, Author2996_2",Clinical Infectious Diseases,2020-09-25,Medline,10.1000/sample.2996,PMC1002996,https://example.com/paper_2996,2020.0,9.0,67,10,True,54.0,8.0,True
cord-002999,Analysis of clinical and treatment and SARS-CoV-2 and pneumonia in clinical settings,This study examines clinical with 400 word abstract...,"Author2999_1, Author2999_2",Virology,2020-04-19,bioRxiv,10.1000/sample.2999,PMC1002999,https://example.com/paper_2999,2020.0,4.0,84,12,True,54.0,8.0,True
cord-003000,Analysis of transmission and vaccination and pandemic in clinical settings,This study examines transmission with 212 word abstract...,"Author3000_1, Author3000_2",Science Translational Medicine,2021-07-19,Medline,10.1000/sample.3000,,https://example.com/paper_3000,2021.0,7.0,74,10,True,58.0,8.0,True
cord-003003,Analysis of pneumonia and public health and clinical and vaccination in clinical settings,This study examines pneumonia with 312 word abstract...,"Author3003_1, Author3003_2",New England Journal of Medicine,2019-12-17,ArXiv,10.1000/sample.3003,,https://example.com/paper_3003,2019.0,12.0,89,13,True,55.0,8.0,True
cord-003004,Analysis of antibody and vaccination and antiviral in clinical settings,This study examines antibody with 242 word abstract...,"Author3004_1, Author3004_2",Science Translational Medicine,2020-03-20,Medline,10.1000/sample.3004,PMC1003004,https://example.com/paper_3004,2020.0,3.0,71,10,True,54.0,8.0,True
cord-003006,Analysis of transmission and lockdown and respiratory in clinical settings,This study examines transmission with 435 word abstract...,"Author3006_1, Author3006_2",Cell,2020-07-08,PMC,,PMC1003006,,2020.0,7.0,74,10,True,58.0,8.0,True
cord-003010,Analysis of treatment and COVID-19 and pandemic and SARS-CoV-2 in clinical settings,This study examines treatment with 269 word abstract...,"Author3010_1, Author3010_2",PLoS ONE,2021-09-03,bioRxiv,10.1000/sample.3010,PMC1003010,https://example.com/paper_3010,2021.0,9.0,83,12,True,55.0,8.0,True
